id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_nama_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,jumlah_kejadian_balita_gizi_buruk,satuan,tahun
4923,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216061,CIKARANG UTARA,3216061009,KARANGASIH,32.16.09,CIKARANG UTARA,32.16.09.2003,KARANGASIH,0,KASUS,2019
4924,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216061,CIKARANG UTARA,3216061011,WALUYA,32.16.09,CIKARANG UTARA,32.16.09.2004,WALUYA,0,KASUS,2019
4925,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216061,CIKARANG UTARA,3216061010,KARANGRAHARJA,32.16.09,CIKARANG UTARA,32.16.09.2005,KARANGRAHARJA,1,KASUS,2019
4926,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216061,CIKARANG UTARA,3216061003,PASIRGOMBONG,32.16.09,CIKARANG UTARA,32.16.09.2006,PASIRGOMBONG,0,KASUS,2019
4927,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216061,CIKARANG UTARA,3216061005,SIMPANGAN,32.16.09,CIKARANG UTARA,32.16.09.2007,SIMPANGAN,0,KASUS,2019
4928,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216061,CIKARANG UTARA,3216061006,TANJUNGSARI,32.16.09,CIKARANG UTARA,32.16.09.2008,TANJUNGSARI,0,KASUS,2019
4929,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216061,CIKARANG UTARA,3216061002,HAJARMEKAR,32.16.09,CIKARANG UTARA,32.16.09.2009,HAJARMEKAR,0,KASUS,2019
4930,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216061,CIKARANG UTARA,3216061004,MEKARMUKTI,32.16.09,CIKARANG UTARA,32.16.09.2010,MEKARMUKTI,0,KASUS,2019
4931,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216061,CIKARANG UTARA,3216061001,WANGUNHARJA,32.16.09,CIKARANG UTARA,32.16.09.2011,WANGUNHARJA,0,KASUS,2019
4932,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216062,KARANG BAHAGIA,3216062001,SUKARAYA,32.16.10,KARANG BAHAGIA,32.16.10.2001,SUKARAYA,1,KASUS,2019
4933,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216062,KARANG BAHAGIA,3216062002,KARANGRAHAYU,32.16.10,KARANG BAHAGIA,32.16.10.2002,KARANGRAHAYU,0,KASUS,2019
4934,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216062,KARANG BAHAGIA,3216062003,KARANGSETIA,32.16.10,KARANG BAHAGIA,32.16.10.2003,KARANGSETIA,0,KASUS,2019
4935,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216062,KARANG BAHAGIA,3216062006,KARANGANYAR,32.16.10,KARANG BAHAGIA,32.16.10.2004,KARANGANYAR,0,KASUS,2019
4936,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216062,KARANG BAHAGIA,3216062007,KARANGBAHAGIA,32.16.10,KARANG BAHAGIA,32.16.10.2005,KARANGBAHAGIA,0,KASUS,2019
4937,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216062,KARANG BAHAGIA,3216062008,KARANGSENTOSA,32.16.10,KARANG BAHAGIA,32.16.10.2006,KARANGSENTOSA,0,KASUS,2019
4938,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216062,KARANG BAHAGIA,3216062004,KARANGSATU,32.16.10,KARANG BAHAGIA,32.16.10.2007,KARANGSATU,0,KASUS,2019
4939,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216062,KARANG BAHAGIA,3216062005,KARANGMUKTI,32.16.10,KARANG BAHAGIA,32.16.10.2008,KARANGMUKTI,0,KASUS,2019
4940,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216041,CIKARANG TIMUR,3216041006,TANJUNGBARU,32.16.11,CIKARANG TIMUR,32.16.11.2001,TANJUNGBARU,0,KASUS,2019
4941,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216041,CIKARANG TIMUR,3216041003,CIPAYUNG,32.16.11,CIKARANG TIMUR,32.16.11.2002,CIPAYUNG,0,KASUS,2019
4942,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216041,CIKARANG TIMUR,3216041002,HEGARMANAH,32.16.11,CIKARANG TIMUR,32.16.11.2003,HEGARMANAH,0,KASUS,2019
4943,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216041,CIKARANG TIMUR,3216041004,JATIREJA,32.16.11,CIKARANG TIMUR,32.16.11.2004,JATIREJA,0,KASUS,2019
4944,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216041,CIKARANG TIMUR,3216041005,JATIBARU,32.16.11,CIKARANG TIMUR,32.16.11.2005,JATIBARU,0,KASUS,2019
4945,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216041,CIKARANG TIMUR,3216041007,LABANSARI,32.16.11,CIKARANG TIMUR,32.16.11.2006,LABANSARI,0,KASUS,2019
4946,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216041,CIKARANG TIMUR,3216041008,KARANGSARI,32.16.11,CIKARANG TIMUR,32.16.11.2008,KARANGSARI,0,KASUS,2019
4947,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216050,KEDUNG WARINGIN,3216050005,KARANGSAMBUNG,32.16.12,KEDUNG WARINGIN,32.16.12.2001,KARANGSAMBUNG,0,KASUS,2019
4948,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216050,KEDUNG WARINGIN,3216050004,WARINGINJAYA,32.16.12,KEDUNG WARINGIN,32.16.12.2002,WARINGINJAYA,0,KASUS,2019
4949,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216050,KEDUNG WARINGIN,3216050009,KARANGMEKAR,32.16.12,KEDUNG WARINGIN,32.16.12.2003,KARANGMEKAR,0,KASUS,2019
4950,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216050,KEDUNG WARINGIN,3216050008,MEKARJAYA,32.16.12,KEDUNG WARINGIN,32.16.12.2004,MEKARJAYA,0,KASUS,2019
4951,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216050,KEDUNG WARINGIN,3216050007,KARANGHARUM,32.16.12,KEDUNG WARINGIN,32.16.12.2005,KARANGHARUM,0,KASUS,2019
4952,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216050,KEDUNG WARINGIN,3216050002,BOJONGSARI,32.16.12,KEDUNG WARINGIN,32.16.12.2006,BOJONGSARI,0,KASUS,2019
4953,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216050,KEDUNG WARINGIN,3216050003,KEDUNGWARINGIN,32.16.12,KEDUNG WARINGIN,32.16.12.2007,KEDUNGWARINGIN,0,KASUS,2019
4954,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216130,PEBAYURAN,3216130013,KARANGHARJA,32.16.13,PEBAYURAN,32.16.13.2001,KARANGHARJA,0,KASUS,2019
4955,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216130,PEBAYURAN,3216130012,KARANGSEGAR,32.16.13,PEBAYURAN,32.16.13.2002,KARANGSEGAR,0,KASUS,2019
4956,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216130,PEBAYURAN,3216130011,SUMBERURIP,32.16.13,PEBAYURAN,32.16.13.2003,SUMBERURIP,0,KASUS,2019
4957,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216130,PEBAYURAN,3216130010,SUMBEREJA,32.16.13,PEBAYURAN,32.16.13.2004,SUMBEREJA,0,KASUS,2019
4958,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216130,PEBAYURAN,3216130007,KARANGREJA,32.16.13,PEBAYURAN,32.16.13.2005,KARANGREJA,0,KASUS,2019
4959,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216130,PEBAYURAN,3216130008,KARANGJAYA,32.16.13,PEBAYURAN,32.16.13.2006,KARANGJAYA,0,KASUS,2019
4960,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216130,PEBAYURAN,3216130009,SUMBERSARI,32.16.13,PEBAYURAN,32.16.13.2007,SUMBERSARI,0,KASUS,2019
4961,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216130,PEBAYURAN,3216130006,KARANGPATRI,32.16.13,PEBAYURAN,32.16.13.2008,KARANGPATRI,0,KASUS,2019
4962,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216130,PEBAYURAN,3216130005,KARANGHAUR,32.16.13,PEBAYURAN,32.16.13.2009,KARANGHAUR,0,KASUS,2019
4963,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216130,PEBAYURAN,3216130004,KERTAJAYA,32.16.13,PEBAYURAN,32.16.13.2010,KERTAJAYA,0,KASUS,2019
4964,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216130,PEBAYURAN,3216130001,BANTARSARI,32.16.13,PEBAYURAN,32.16.13.2012,BANTARSARI,0,KASUS,2019
4965,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216130,PEBAYURAN,3216130002,BANTARJAYA,32.16.13,PEBAYURAN,32.16.13.2013,BANTARJAYA,0,KASUS,2019
4966,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216121,SUKAKARYA,3216121007,SUKAMURNI,32.16.14,SUKAKARYA,32.16.14.2001,SUKAMURNI,0,KASUS,2019
4967,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216121,SUKAKARYA,3216121006,SUKAINDAH,32.16.14,SUKAKARYA,32.16.14.2002,SUKAINDAH,0,KASUS,2019
4968,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216121,SUKAKARYA,3216121005,SUKAKARYA,32.16.14,SUKAKARYA,32.16.14.2003,SUKAKARYA,0,KASUS,2019
4969,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216121,SUKAKARYA,3216121003,SUKALAKSANA,32.16.14,SUKAKARYA,32.16.14.2004,SUKALAKSANA,0,KASUS,2019
4970,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216121,SUKAKARYA,3216121001,SUKAJADI,32.16.14,SUKAKARYA,32.16.14.2005,SUKAJADI,0,KASUS,2019
4971,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216121,SUKAKARYA,3216121004,SUKAKARSA,32.16.14,SUKAKARYA,32.16.14.2006,SUKAKARSA,0,KASUS,2019
4972,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216121,SUKAKARYA,3216121002,SUKAMAKMUR,32.16.14,SUKAKARYA,32.16.14.2007,SUKAMAKMUR,0,KASUS,2019
4973,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216120,SUKATANI,3216120006,SUKAMULYA,32.16.15,SUKATANI,32.16.15.2001,SUKAMULYA,1,KASUS,2019
4974,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216120,SUKATANI,3216120005,SUKAMANAH,32.16.15,SUKATANI,32.16.15.2002,SUKAMANAH,0,KASUS,2019
4975,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216120,SUKATANI,3216120004,SUKAHURIP,32.16.15,SUKATANI,32.16.15.2003,SUKAHURIP,0,KASUS,2019
4976,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216120,SUKATANI,3216120001,SUKAASIH,32.16.15,SUKATANI,32.16.15.2004,SUKAASIH,0,KASUS,2019
4977,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216120,SUKATANI,3216120002,SUKARUKUN,32.16.15,SUKATANI,32.16.15.2005,SUKARUKUN,0,KASUS,2019
4978,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216120,SUKATANI,3216120003,BANJARSARI,32.16.15,SUKATANI,32.16.15.2006,BANJARSARI,0,KASUS,2019
4979,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216120,SUKATANI,3216120007,SUKADARMA,32.16.15,SUKATANI,32.16.15.2007,SUKADARMA,0,KASUS,2019
4980,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216140,CABANGBUNGIN,3216140001,JAYABAKTI,32.16.16,CABANGBUNGIN,32.16.16.2001,JAYABAKTI,0,KASUS,2019
4981,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216140,CABANGBUNGIN,3216140004,JAYALAKSANA,32.16.16,CABANGBUNGIN,32.16.16.2002,JAYALAKSANA,0,KASUS,2019
4982,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216140,CABANGBUNGIN,3216140003,SINDANGSARI,32.16.16,CABANGBUNGIN,32.16.16.2003,SINDANGSARI,0,KASUS,2019
4983,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216140,CABANGBUNGIN,3216140002,SINDANGJAYA,32.16.16,CABANGBUNGIN,32.16.16.2004,SINDANGJAYA,0,KASUS,2019
4984,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216140,CABANGBUNGIN,3216140005,SETIALAKSANA,32.16.16,CABANGBUNGIN,32.16.16.2005,SETIALAKSANA,0,KASUS,2019
4985,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216140,CABANGBUNGIN,3216140007,SETIAJAYA,32.16.16,CABANGBUNGIN,32.16.16.2006,SETIAJAYA,0,KASUS,2019
4986,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216140,CABANGBUNGIN,3216140006,LENGGAHJAYA,32.16.16,CABANGBUNGIN,32.16.16.2007,LENGGAHJAYA,0,KASUS,2019
4987,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216140,CABANGBUNGIN,3216140008,LENGGAHSARI,32.16.16,CABANGBUNGIN,32.16.16.2008,LENGGAHSARI,0,KASUS,2019
4988,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216150,MUARAGEMBONG,3216150002,PANTAI MEKAR,32.16.17,MUARAGEMBONG,32.16.17.2001,PANTAI MEKAR,0,KASUS,2019
4989,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216150,MUARAGEMBONG,3216150005,PANTAI BAHAGIA,32.16.17,MUARAGEMBONG,32.16.17.2002,PANTAI BAHAGIA,0,KASUS,2019
4990,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216150,MUARAGEMBONG,3216150004,PANTAI BAKTI,32.16.17,MUARAGEMBONG,32.16.17.2003,PANTAI BAKTI,0,KASUS,2019
4991,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216150,MUARAGEMBONG,3216150001,PANTAI HARAPANJAYA,32.16.17,MUARAGEMBONG,32.16.17.2004,PANTAI HARAPANJAYA,0,KASUS,2019
4992,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216150,MUARAGEMBONG,3216150003,PANTAI SEDERHANA,32.16.17,MUARAGEMBONG,32.16.17.2005,PANTAI SEDERHANA,0,KASUS,2019
4993,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216150,MUARAGEMBONG,3216150006,JAYASAKTI,32.16.17,MUARAGEMBONG,32.16.17.2006,JAYASAKTI,0,KASUS,2019
4994,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216010,SETU,3216010012,CIJENGKOL,32.16.18,SETU,32.16.18.2001,CIJENGKOL,10,KASUS,2019
4995,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216010,SETU,3216010013,LUBANGBUAYA,32.16.18,SETU,32.16.18.2002,LUBANGBUAYA,0,KASUS,2019
4996,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216010,SETU,3216010007,BURANGKENG,32.16.18,SETU,32.16.18.2003,BURANGKENG,2,KASUS,2019
4997,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216010,SETU,3216010008,CILEDUG,32.16.18,SETU,32.16.18.2004,CILEDUG,5,KASUS,2019
4998,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216010,SETU,3216010009,CIBENING,32.16.18,SETU,32.16.18.2005,CIBENING,2,KASUS,2019
4999,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216010,SETU,3216010005,TAMAN SARI,32.16.18,SETU,32.16.18.2006,TAMAN SARI,0,KASUS,2019
5000,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216010,SETU,3216010006,TAMAN RAHAYU,32.16.18,SETU,32.16.18.2007,TAMAN RAHAYU,2,KASUS,2019
5001,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216010,SETU,3216010004,CIKARAGEMAN,32.16.18,SETU,32.16.18.2008,CIKARAGEMAN,0,KASUS,2019
5002,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216010,SETU,3216010001,RAGAMANUNGGAL,32.16.18,SETU,32.16.18.2009,RAGAMANUNGGAL,0,KASUS,2019
5003,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216010,SETU,3216010002,MUKTIJAYA,32.16.18,SETU,32.16.18.2010,MUKTIJAYA,0,KASUS,2019
5004,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216010,SETU,3216010003,KERTARAHAYU,32.16.18,SETU,32.16.18.2011,KERTARAHAYU,2,KASUS,2019
5005,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216023,CIKARANG SELATAN,3216023006,CIBATU,32.16.19,CIKARANG SELATAN,32.16.19.2001,CIBATU,0,KASUS,2019
5006,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216023,CIKARANG SELATAN,3216023001,SUKASEJATI,32.16.19,CIKARANG SELATAN,32.16.19.2002,SUKASEJATI,0,KASUS,2019
5007,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216023,CIKARANG SELATAN,3216023002,CIANTRA,32.16.19,CIKARANG SELATAN,32.16.19.2003,CIANTRA,0,KASUS,2019
5008,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216023,CIKARANG SELATAN,3216023003,SUKADAMI,32.16.19,CIKARANG SELATAN,32.16.19.2004,SUKADAMI,0,KASUS,2019
5009,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216023,CIKARANG SELATAN,3216023005,SUKARESMI,32.16.19,CIKARANG SELATAN,32.16.19.2005,SUKARESMI,0,KASUS,2019
5010,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216023,CIKARANG SELATAN,3216023004,SERANG,32.16.19,CIKARANG SELATAN,32.16.19.2006,SERANG,0,KASUS,2019
5011,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216023,CIKARANG SELATAN,3216023007,PASIRSARI,32.16.19,CIKARANG SELATAN,32.16.19.2007,PASIRSARI,0,KASUS,2019
5012,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216022,CIKARANG PUSAT,3216022001,CICAU,32.16.20,CIKARANG PUSAT,32.16.20.2001,CICAU,1,KASUS,2019
5013,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216022,CIKARANG PUSAT,3216022002,SUKAMAHI,32.16.20,CIKARANG PUSAT,32.16.20.2002,SUKAMAHI,0,KASUS,2019
5014,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216022,CIKARANG PUSAT,3216022003,PASIRANJI,32.16.20,CIKARANG PUSAT,32.16.20.2003,PASIRANJI,0,KASUS,2019
5015,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216022,CIKARANG PUSAT,3216022005,HEGARMUKTI,32.16.20,CIKARANG PUSAT,32.16.20.2004,HEGARMUKTI,1,KASUS,2019
5016,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216022,CIKARANG PUSAT,3216022006,JAYAMUKTI,32.16.20,CIKARANG PUSAT,32.16.20.2005,JAYAMUKTI,0,KASUS,2019
5017,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216022,CIKARANG PUSAT,3216022004,PASIRTANJUNG,32.16.20,CIKARANG PUSAT,32.16.20.2006,PASIRTANJUNG,1,KASUS,2019
5018,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216021,SERANG BARU,3216021002,SUKARAGAM,32.16.21,SERANG BARU,32.16.21.2001,SUKARAGAM,0,KASUS,2019
5019,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216021,SERANG BARU,3216021003,SIRNAJAYA,32.16.21,SERANG BARU,32.16.21.2002,SIRNAJAYA,1,KASUS,2019
5020,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216021,SERANG BARU,3216021007,SUKASARI,32.16.21,SERANG BARU,32.16.21.2003,SUKASARI,0,KASUS,2019
5021,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216021,SERANG BARU,3216021001,JAYAMULYA,32.16.21,SERANG BARU,32.16.21.2004,JAYAMULYA,0,KASUS,2019
5022,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216021,SERANG BARU,3216021004,NAGACIPTA,32.16.21,SERANG BARU,32.16.21.2005,NAGACIPTA,0,KASUS,2019
5023,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216021,SERANG BARU,3216021005,NAGASARI,32.16.21,SERANG BARU,32.16.21.2006,NAGASARI,0,KASUS,2019
5024,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216021,SERANG BARU,3216021006,CILANGKARA,32.16.21,SERANG BARU,32.16.21.2007,CILANGKARA,0,KASUS,2019
5025,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216021,SERANG BARU,3216021008,JAYASAMPURNA,32.16.21,SERANG BARU,32.16.21.2008,JAYASAMPURNA,0,KASUS,2019
5026,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,3216030005,SIRNAJATI,32.16.22,CIBARUSAH,32.16.22.2001,SIRNAJATI,0,KASUS,2019
5027,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,3216030006,RIDOGALIH,32.16.22,CIBARUSAH,32.16.22.2002,RIDOGALIH,0,KASUS,2019
5028,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,3216030007,RIDOMANAH,32.16.22,CIBARUSAH,32.16.22.2003,RIDOMANAH,0,KASUS,2019
5029,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,3216030004,WIBAWAMULYA,32.16.22,CIBARUSAH,32.16.22.2004,WIBAWAMULYA,0,KASUS,2019
5030,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,3216030002,CIBARUSAH KOTA,32.16.22,CIBARUSAH,32.16.22.2005,CIBARUSAH KOTA,0,KASUS,2019
5031,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,3216030001,CIBARUSAH JAYA,32.16.22,CIBARUSAH,32.16.22.2006,CIBARUSAH JAYA,0,KASUS,2019
5032,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,3216030003,SINDANGMULYA,32.16.22,CIBARUSAH,32.16.22.2007,SINDANGMULYA,0,KASUS,2019
5033,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216031,BOJONGMANGU,3216031002,KARANGMULYA,32.16.23,BOJONGMANGU,32.16.23.2001,KARANGMULYA,0,KASUS,2019
5034,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216031,BOJONGMANGU,3216031001,KARANGINDAH,32.16.23,BOJONGMANGU,32.16.23.2002,KARANGINDAH,0,KASUS,2019
5035,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216031,BOJONGMANGU,3216031003,BOJONGMANGU,32.16.23,BOJONGMANGU,32.16.23.2003,BOJONGMANGU,0,KASUS,2019
5036,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216031,BOJONGMANGU,3216031006,SUKABUNGAH,32.16.23,BOJONGMANGU,32.16.23.2004,SUKABUNGAH,0,KASUS,2019
5037,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216031,BOJONGMANGU,3216031005,SUKAMUKTI,32.16.23,BOJONGMANGU,32.16.23.2005,SUKAMUKTI,0,KASUS,2019
5038,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216031,BOJONGMANGU,3216031004,MEDALKRISNA,32.16.23,BOJONGMANGU,32.16.23.2006,MEDALKRISNA,0,KASUS,2019
5039,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,3217120,LEMBANG,3217120003,PAGERWANGI,32.17.01,LEMBANG,32.17.01.2001,PAGERWANGI,0,KASUS,2019
5040,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,3217120,LEMBANG,3217120006,KAYUAMBON,32.17.01,LEMBANG,32.17.01.2002,KAYUAMBON,0,KASUS,2019
5041,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,3217120,LEMBANG,3217120007,LEMBANG,32.17.01,LEMBANG,32.17.01.2003,LEMBANG,0,KASUS,2019
5042,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,3217120,LEMBANG,3217120013,CIKIDANG,32.17.01,LEMBANG,32.17.01.2004,CIKIDANG,0,KASUS,2019
5043,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,3217120,LEMBANG,3217120008,CIKAHURIPAN,32.17.01,LEMBANG,32.17.01.2005,CIKAHURIPAN,0,KASUS,2019
5044,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,3217120,LEMBANG,3217120012,CIKOLE,32.17.01,LEMBANG,32.17.01.2006,CIKOLE,3,KASUS,2019
5045,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,3217120,LEMBANG,3217120001,GUDANGKAHURIPAN,32.17.01,LEMBANG,32.17.01.2007,GUDANGKAHURIPAN,0,KASUS,2019
5046,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,3217120,LEMBANG,3217120010,JAYAGIRI,32.17.01,LEMBANG,32.17.01.2008,JAYAGIRI,0,KASUS,2019
5047,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,3217120,LEMBANG,3217120015,CIBODAS,32.17.01,LEMBANG,32.17.01.2009,CIBODAS,0,KASUS,2019
5048,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,3217120,LEMBANG,3217120005,LANGENSARI,32.17.01,LEMBANG,32.17.01.2010,LANGENSARI,0,KASUS,2019
5049,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,3217120,LEMBANG,3217120004,MEKARWANGI,32.17.01,LEMBANG,32.17.01.2011,MEKARWANGI,0,KASUS,2019
5050,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,3217120,LEMBANG,3217120011,CIBOGO,32.17.01,LEMBANG,32.17.01.2012,CIBOGO,0,KASUS,2019
5051,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,3217120,LEMBANG,3217120009,SUKAJAYA,32.17.01,LEMBANG,32.17.01.2013,SUKAJAYA,0,KASUS,2019
5052,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,3217120,LEMBANG,3217120016,SUNTENJAYA,32.17.01,LEMBANG,32.17.01.2014,SUNTENJAYA,1,KASUS,2019
5053,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,3217120,LEMBANG,3217120014,WANGUNHARJA,32.17.01,LEMBANG,32.17.01.2015,WANGUNHARJA,0,KASUS,2019
5054,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,3217120,LEMBANG,3217120002,WANGUNSARI,32.17.01,LEMBANG,32.17.01.2016,WANGUNSARI,0,KASUS,2019
5055,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,3217110,PARONGPONG,3217110007,KARYAWANGI,32.17.02,PARONGPONG,32.17.02.2001,KARYAWANGI,0,KASUS,2019
5056,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,3217110,PARONGPONG,3217110005,CIHANJUANG,32.17.02,PARONGPONG,32.17.02.2002,CIHANJUANG,0,KASUS,2019
5057,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,3217110,PARONGPONG,3217110006,CIHANJUANGRAHAYU,32.17.02,PARONGPONG,32.17.02.2003,CIHANJUANGRAHAYU,0,KASUS,2019
